State,Month,Year,Population,PopUI,everRCL,RCL,RCL_l1,date,time_to_treat_m,time,treat,MCL,Decriminalization,hhi,popBIPOC,popNotProfE,popPolice,party,season,ICE_SC
Alabama,12,2019,4907965,60000,0,0,0,12/1/19,0,132,1,0,0,51700,0.34609,0.01,10.07508385,Republican,q4,0
Alaska,12,2019,733603,10000,1,1,1,12/1/19,-58,132,1,1,1,75500,0.39993,0.02,7.655031474,Republican,q4,0
Arizona,12,2019,7291843,250000,0,0,0,12/1/19,0,132,1,1,1,62100,0.45848,0.05,2.610350148,Republican,q4,0
Arkansas,12,2019,3020985,70000,0,0,0,12/1/19,0,132,1,1,0,49000,0.27855,0.02,11.56470069,Republican,q4,0
California,12,2019,39437610,1900000,1,1,1,12/1/19,-37,132,1,1,1,80400,0.63648,0.1,2.409381016,Democrat,q4,0
Colorado,12,2019,5758486,170000,1,1,1,12/1/19,-85,132,1,1,1,77100,0.32211,0.03,5.574139881,Democrat,q4,0
Connecticut,12,2019,3566022,140000,0,0,0,12/1/19,0,132,1,1,1,78800,0.34318,0.04,3.646270272,Democrat,q4,0
District of Columbia,12,2019,708253,25000,1,1,1,12/1/19,-58,132,1,1,0,92300,0.63341,0.02,1.416934349,Democrat,q4,0
Delaware,12,2019,976668,30000,0,0,0,12/1/19,0,132,1,1,1,70200,0.38563,0.02,8.729014422,Democrat,q4,0
Florida,12,2019,21492056,775000,0,0,0,12/1/19,0,132,1,1,0,59200,0.47031,0.07,5.731516314,Republican,q4,0
Georgia,12,2019,10628020,350000,0,0,0,12/1/19,0,132,1,0,0,62000,0.47984,0.03,7.855013406,Republican,q4,0
Hawaii,12,2019,1415615,40000,0,0,0,12/1/19,0,132,1,1,0,83100,0.79571,0.05,1.483184921,Democrat,q4,0
Idaho,12,2019,1789060,40000,0,0,0,12/1/19,0,132,1,0,0,61000,0.18356,0.02,8.67343941,Republican,q4,0
Illinois,12,2019,12667017,400000,1,0,0,12/1/19,1,132,1,1,1,69200,0.39148,0.04,9.414590058,Republican,q4,0
Indiana,12,2019,6731010,110000,0,0,0,12/1/19,0,132,1,0,0,57600,0.21435,0.02,6.46146538,Republican,q4,0
Iowa,12,2019,3159596,45000,0,0,0,12/1/19,0,132,1,0,0,61700,0.14692,0.02,9.096470126,Republican,q4,0
Kansas,12,2019,2912635,70000,0,0,0,12/1/19,0,132,1,0,1,62100,0.24276,0.02,16.20148051,Republican,q4,0
Kentucky,12,2019,4472345,50000,0,0,0,12/1/19,0,132,1,0,0,52300,0.15532,0.01,16.07100609,Republican,q4,0
Louisiana,12,2019,4658285,65000,0,0,0,12/1/19,0,132,1,1,0,51100,0.41227,0.01,6.754439969,Democrat,q4,0
Maine,12,2019,1345770,5000,1,1,1,12/1/19,-34,132,1,1,1,58900,0.06822,0.01,19.41658012,Republican,q4,0
Maryland,12,2019,6054954,275000,0,0,0,12/1/19,0,132,1,1,1,86700,0.50063,0.03,3.57279909,Republican,q4,0
Massachusetts,12,2019,6894883,275000,1,1,1,12/1/19,-36,132,1,1,1,85800,0.29527,0.05,7.413852413,Democrat,q4,0
Michigan,12,2019,9984795,120000,1,0,0,12/1/19,1,132,1,1,0,59600,0.2508,0.01,8.78154158,Republican,q4,0
Minnesota,12,2019,5640053,80000,0,0,0,12/1/19,0,132,1,1,1,74600,0.2091,0.02,8.741705133,Democrat,q4,0
Mississippi,12,2019,2978227,20000,0,0,0,12/1/19,0,132,1,0,1,45800,0.43412,0.01,8.702521278,Republican,q4,0
Missouri,12,2019,6140475,60000,0,0,0,12/1/19,0,132,1,1,1,57400,0.20621,0.01,11.89423322,Republican,q4,0
Montana,12,2019,1070123,5000,0,0,0,12/1/19,0,132,1,1,1,57200,0.1388,0,13.84759043,Democrat,q4,0
Nebraska,12,2019,1932571,45000,0,0,0,12/1/19,0,132,1,0,1,63200,0.21492,0.03,17.67982763,Republican,q4,0
Nevada,12,2019,3090771,200000,1,1,1,12/1/19,-35,132,1,1,0,63300,0.52181,0.06,2.597271047,Republican,q4,0
New Hampshire,12,2019,1360783,15000,0,0,0,12/1/19,0,132,1,1,1,77900,0.10227,0.01,19.19525546,Republican,q4,0
New Jersey,12,2019,8891258,400000,0,0,0,12/1/19,0,132,1,1,0,85800,0.4553,0.06,7.430599886,Democrat,q4,0
New Mexico,12,2019,2099634,55000,0,0,0,12/1/19,0,132,1,1,0,51900,0.63262,0.05,7.916716146,Republican,q4,0
New York,12,2019,19463131,575000,0,0,0,12/1/19,0,132,1,1,1,72100,0.44827,0.07,6.482103714,Democrat,q4,0
North Carolina,12,2019,10501384,325000,0,0,0,12/1/19,0,132,1,0,1,57300,0.37322,0.03,7.904208242,Democrat,q4,0
North Dakota,12,2019,763724,5000,0,0,0,12/1/19,0,132,1,1,1,64600,0.15916,0.01,19.28976907,Republican,q4,0
Ohio,12,2019,11696507,110000,0,0,0,12/1/19,0,132,1,1,1,58600,0.21435,0.01,8.01601492,Republican,q4,0
Oklahoma,12,2019,3960676,85000,0,0,0,12/1/19,0,132,1,1,0,54400,0.34981,0.02,12.76228711,Republican,q4,0
Oregon,12,2019,4216116,110000,1,1,1,12/1/19,-45,132,1,1,1,67100,0.24974,0.03,7.255075411,Democrat,q4,0
Pennsylvania,12,2019,12798883,200000,0,0,0,12/1/19,0,132,1,1,0,63500,0.24044,0.02,14.8883115,Democrat,q4,0
Rhode Island,12,2019,1058158,35000,0,0,0,12/1/19,0,132,1,1,1,71200,0.29472,0.04,6.041377774,Democrat,q4,0
South Carolina,12,2019,5157702,90000,0,0,0,12/1/19,0,132,1,0,0,56200,0.36258,0.01,11.2066819,Republican,q4,0
Tennessee,12,2019,6830325,130000,0,0,0,12/1/19,0,132,1,0,0,56100,0.26449,0.02,8.961552305,Republican,q4,0
Texas,12,2019,28986794,1550000,0,0,0,12/1/19,0,132,1,0,0,64000,0.58859,0.08,4.483395417,Republican,q4,0
South Dakota,12,2019,887127,5000,0,0,0,12/1/19,0,132,1,0,0,59500,0.18067,0.01,21.70327776,Republican,q4,0
Utah,12,2019,3203383,100000,0,0,0,12/1/19,0,132,1,1,0,75800,0.2225,0.02,6.300768756,Republican,q4,0
Vermont,12,2019,624046,5000,1,1,1,12/1/19,-17,132,1,1,1,63000,0.07189,0.01,16.82721971,Democrat,q4,0
Virginia,12,2019,8556642,300000,0,0,0,12/1/19,0,132,1,0,0,76500,0.38705,0.03,5.834443108,Democrat,q4,0
Washington,12,2019,7614024,300000,1,1,1,12/1/19,-85,132,1,1,0,78700,0.32472,0.04,4.373009575,Democrat,q4,0
Wisconsin,12,2019,5824581,75000,0,0,0,12/1/19,0,132,1,0,0,64200,0.18929,0.01,8.432899368,Republican,q4,0
West Virginia,12,2019,1795263,5000,0,0,0,12/1/19,0,132,1,1,0,48900,0.07479,0,30.29885383,Republican,q4,0
Wyoming,12,2019,580116,5000,0,0,0,12/1/19,0,132,1,0,0,65000,0.16188,0.01,15.37773063,Republican,q4,0
Alabama,1,2020,5031362,60000,0,0,0,1/1/20,0,133,1,0,0,51700,0.351045,0.01,10.07508385,Republican,q1,0
Alaska,1,2020,732923,5000,1,1,1,1/1/20,-59,133,1,1,1,75500,0.410465,0.02,7.655031474,Republican,q1,0
Arkansas,1,2020,3014195,70000,0,0,0,1/1/20,0,133,1,1,0,49000,0.297775,0.02,11.56470069,Republican,q1,0
Colorado,1,2020,5784865,160000,1,1,1,1/1/20,-86,133,1,1,1,77100,0.334555,0.03,5.574139881,Democrat,q1,0
Connecticut,1,2020,3597362,140000,0,0,0,1/1/20,0,133,1,1,1,78800,0.35759,0.04,3.646270272,Democrat,q1,0
District of Columbia,1,2020,670868,25000,1,1,1,1/1/20,-59,133,1,1,0,92300,0.637205,0.02,1.416934349,Democrat,q1,0
Delaware,1,2020,992114,30000,0,0,0,1/1/20,0,133,1,1,1,70200,0.395315,0.02,8.729014422,Democrat,q1,0
Hawaii,1,2020,1451043,40000,0,0,0,1/1/20,0,133,1,1,0,83100,0.799855,0.05,1.483184921,Democrat,q1,0
Idaho,1,2020,1849202,35000,0,0,0,1/1/20,0,133,1,0,0,61000,0.19778,0.02,8.67343941,Republican,q1,0
Illinois,1,2020,12786580,400000,1,0,0,1/1/20,0,133,1,1,1,69200,0.40074,0.04,9.414590058,Republican,q1,0
Indiana,1,2020,6788799,110000,0,0,0,1/1/20,0,133,1,0,0,57600,0.223675,0.02,6.46146538,Republican,q1,0
Iowa,1,2020,3190571,45000,0,0,0,1/1/20,0,133,1,0,0,61700,0.15796,0.02,9.096470126,Republican,q1,0
Kansas,1,2020,2937919,75000,0,0,0,1/1/20,0,133,1,0,1,62100,0.25438,0.02,16.20148051,Republican,q1,0
Kentucky,1,2020,4507445,55000,0,0,0,1/1/20,0,133,1,0,0,52300,0.16266,0.01,16.07100609,Republican,q1,0
Maine,1,2020,1363557,5000,1,1,1,1/1/20,-36,133,1,1,1,58900,0.08411,0.01,19.41658012,Republican,q1,0
Maryland,1,2020,6173205,275000,0,0,0,1/1/20,0,133,1,1,1,86700,0.509815,0.03,3.57279909,Republican,q1,0
Massachusetts,1,2020,6995729,300000,1,1,1,1/1/20,-37,133,1,1,1,85800,0.309135,0.05,7.413852413,Democrat,q1,0
Michigan,1,2020,10069577,120000,1,0,0,1/1/20,0,133,1,1,0,59600,0.2599,0.01,8.78154158,Republican,q1,0
Minnesota,1,2020,5709852,90000,0,0,0,1/1/20,0,133,1,1,1,74600,0.22005,0.02,8.741705133,Democrat,q1,0
Mississippi,1,2020,2958141,20000,0,0,0,1/1/20,0,133,1,0,1,45800,0.43756,0.01,8.702521278,Republican,q1,0
Missouri,1,2020,6153998,65000,0,0,0,1/1/20,0,133,1,1,1,57400,0.219105,0.01,11.89423322,Republican,q1,0
Montana,1,2020,1087075,5000,0,0,0,1/1/20,0,133,1,1,1,57200,0.1504,0,13.84759043,Democrat,q1,0
Nebraska,1,2020,1962642,45000,0,0,0,1/1/20,0,133,1,0,1,63200,0.22446,0.03,17.67982763,Republican,q1,0
Nevada,1,2020,3115648,190000,1,1,1,1/1/20,-36,133,1,1,0,63300,0.535405,0.06,2.597271047,Republican,q1,0
New Hampshire,1,2020,1378587,15000,0,0,0,1/1/20,0,133,1,1,1,77900,0.113135,0.01,19.19525546,Republican,q1,0
New Jersey,1,2020,9271689,450000,0,0,0,1/1/20,0,133,1,1,0,85800,0.46665,0.06,7.430599886,Democrat,q1,0
New Mexico,1,2020,2118390,55000,0,0,0,1/1/20,0,133,1,1,1,51900,0.64231,0.05,7.916716146,Republican,q1,0
North Carolina,1,2020,10449445,325000,0,0,0,1/1/20,0,133,1,0,1,57300,0.38111,0.03,7.904208242,Democrat,q1,0
North Dakota,1,2020,779518,5000,0,0,0,1/1/20,0,133,1,1,1,64600,0.16608,0.01,19.28976907,Republican,q1,0
Ohio,1,2020,11797517,120000,0,0,0,1/1/20,0,133,1,1,1,58600,0.223675,0.01,8.01601492,Republican,q1,0
Oklahoma,1,2020,3964912,85000,0,0,0,1/1/20,0,133,1,1,0,54400,0.360405,0.02,12.76228711,Republican,q1,0
Oregon,1,2020,4244795,120000,1,1,1,1/1/20,-46,133,1,1,1,67100,0.26437,0.03,7.255075411,Democrat,q1,0
Pennsylvania,1,2020,12994440,220000,0,0,0,1/1/20,0,133,1,1,0,63500,0.25072,0.02,14.8883115,Democrat,q1,0
Rhode Island,1,2020,1096345,40000,0,0,0,1/1/20,0,133,1,1,1,71200,0.30286,0.04,6.041377774,Democrat,q1,0
South Carolina,1,2020,5131848,95000,0,0,0,1/1/20,0,133,1,0,0,56200,0.36729,0.01,11.2066819,Republican,q1,0
Tennessee,1,2020,6925619,140000,0,0,0,1/1/20,0,133,1,0,0,56100,0.270745,0.02,8.961552305,Republican,q1,0
South Dakota,1,2020,887799,10000,0,0,0,1/1/20,0,133,1,0,0,59500,0.189335,0.01,21.70327776,Republican,q1,0
Utah,1,2020,3283785,95000,0,0,0,1/1/20,0,133,1,1,0,75800,0.23125,0.02,6.300768756,Republican,q1,0
Vermont,1,2020,642893,5000,1,1,1,1/1/20,-18,133,1,1,1,63000,0.082945,0.01,16.82721971,Democrat,q1,0
Virginia,1,2020,8636471,275000,0,0,0,1/1/20,0,133,1,0,0,76500,0.396025,0.03,5.834443108,Democrat,q1,0
Washington,1,2020,7724031,300000,1,1,1,1/1/20,-86,133,1,1,0,78700,0.33936,0.04,4.373009575,Democrat,q1,0
Wisconsin,1,2020,5896271,80000,0,0,0,1/1/20,0,133,1,0,0,64200,0.198145,0.01,8.432899368,Republican,q1,0
West Virginia,1,2020,1791420,5000,0,0,0,1/1/20,0,133,1,1,0,48900,0.084395,0,30.29885383,Republican,q1,0
Wyoming,1,2020,577605,5000,0,0,0,1/1/20,0,133,1,0,0,65000,0.17444,0.01,15.37773063,Republican,q1,0
Alabama,2,2020,5031362,60000,0,0,0,2/1/20,0,134,1,0,0,51700,0.351045,0.01,10.07508385,Republican,q1,0
Alaska,2,2020,732923,5000,1,1,1,2/1/20,-60,134,1,1,1,75500,0.410465,0.02,7.655031474,Republican,q1,0
Arkansas,2,2020,3014195,70000,0,0,0,2/1/20,0,134,1,1,0,49000,0.297775,0.02,11.56470069,Republican,q1,0
Colorado,2,2020,5784865,160000,1,1,1,2/1/20,-87,134,1,1,1,77100,0.334555,0.03,5.574139881,Democrat,q1,0
Connecticut,2,2020,3597362,140000,0,0,0,2/1/20,0,134,1,1,1,78800,0.35759,0.04,3.646270272,Democrat,q1,0
District of Columbia,2,2020,670868,25000,1,1,1,2/1/20,-60,134,1,1,0,92300,0.637205,0.02,1.416934349,Democrat,q1,0
Delaware,2,2020,992114,30000,0,0,0,2/1/20,0,134,1,1,1,70200,0.395315,0.02,8.729014422,Democrat,q1,0
Hawaii,2,2020,1451043,40000,0,0,0,2/1/20,0,134,1,1,0,83100,0.799855,0.05,1.483184921,Democrat,q1,0
Idaho,2,2020,1849202,35000,0,0,0,2/1/20,0,134,1,0,0,61000,0.19778,0.02,8.67343941,Republican,q1,0
Illinois,2,2020,12786580,400000,1,1,0,2/1/20,-1,134,1,1,1,69200,0.40074,0.04,9.414590058,Republican,q1,0
Indiana,2,2020,6788799,110000,0,0,0,2/1/20,0,134,1,0,0,57600,0.223675,0.02,6.46146538,Republican,q1,0
Iowa,2,2020,3190571,45000,0,0,0,2/1/20,0,134,1,0,0,61700,0.15796,0.02,9.096470126,Republican,q1,0
Kansas,2,2020,2937919,75000,0,0,0,2/1/20,0,134,1,0,1,62100,0.25438,0.02,16.20148051,Republican,q1,0
Kentucky,2,2020,4507445,55000,0,0,0,2/1/20,0,134,1,0,0,52300,0.16266,0.01,16.07100609,Republican,q1,0
Maine,2,2020,1363557,5000,1,1,1,2/1/20,-37,134,1,1,1,58900,0.08411,0.01,19.41658012,Republican,q1,0
Maryland,2,2020,6173205,275000,0,0,0,2/1/20,0,134,1,1,1,86700,0.509815,0.03,3.57279909,Republican,q1,0
Massachusetts,2,2020,6995729,300000,1,1,1,2/1/20,-38,134,1,1,1,85800,0.309135,0.05,7.413852413,Democrat,q1,0
Michigan,2,2020,10069577,120000,1,1,0,2/1/20,-1,134,1,1,0,59600,0.2599,0.01,8.78154158,Republican,q1,0
Minnesota,2,2020,5709852,90000,0,0,0,2/1/20,0,134,1,1,1,74600,0.22005,0.02,8.741705133,Democrat,q1,0
Mississippi,2,2020,2958141,20000,0,0,0,2/1/20,0,134,1,0,1,45800,0.43756,0.01,8.702521278,Republican,q1,0
Missouri,2,2020,6153998,65000,0,0,0,2/1/20,0,134,1,1,1,57400,0.219105,0.01,11.89423322,Republican,q1,0
Montana,2,2020,1087075,5000,0,0,0,2/1/20,0,134,1,1,1,57200,0.1504,0,13.84759043,Democrat,q1,0
Nebraska,2,2020,1962642,45000,0,0,0,2/1/20,0,134,1,0,1,63200,0.22446,0.03,17.67982763,Republican,q1,0
Nevada,2,2020,3115648,190000,1,1,1,2/1/20,-38,134,1,1,0,63300,0.535405,0.06,2.597271047,Republican,q1,0
New Hampshire,2,2020,1378587,15000,0,0,0,2/1/20,0,134,1,1,1,77900,0.113135,0.01,19.19525546,Republican,q1,0
New Jersey,2,2020,9271689,450000,0,0,0,2/1/20,0,134,1,1,0,85800,0.46665,0.06,7.430599886,Democrat,q1,0
New Mexico,2,2020,2118390,55000,0,0,0,2/1/20,0,134,1,1,1,51900,0.64231,0.05,7.916716146,Republican,q1,0
New York,2,2020,20108296,600000,0,0,0,2/1/20,0,134,1,1,1,72100,0.456635,0.07,6.482103714,Democrat,q1,0
North Carolina,2,2020,10449445,325000,0,0,0,2/1/20,0,134,1,0,1,57300,0.38111,0.03,7.904208242,Democrat,q1,0
North Dakota,2,2020,779518,5000,0,0,0,2/1/20,0,134,1,1,1,64600,0.16608,0.01,19.28976907,Republican,q1,0
Ohio,2,2020,11797517,120000,0,0,0,2/1/20,0,134,1,1,1,58600,0.223675,0.01,8.01601492,Republican,q1,0
Oklahoma,2,2020,3964912,85000,0,0,0,2/1/20,0,134,1,1,0,54400,0.360405,0.02,12.76228711,Republican,q1,0
Oregon,2,2020,4244795,120000,1,1,1,2/1/20,-47,134,1,1,1,67100,0.26437,0.03,7.255075411,Democrat,q1,0
Pennsylvania,2,2020,12994440,220000,0,0,0,2/1/20,0,134,1,1,0,63500,0.25072,0.02,14.8883115,Democrat,q1,0
Rhode Island,2,2020,1096345,40000,0,0,0,2/1/20,0,134,1,1,1,71200,0.30286,0.04,6.041377774,Democrat,q1,0
South Carolina,2,2020,5131848,95000,0,0,0,2/1/20,0,134,1,0,0,56200,0.36729,0.01,11.2066819,Republican,q1,0
Tennessee,2,2020,6925619,140000,0,0,0,2/1/20,0,134,1,0,0,56100,0.270745,0.02,8.961552305,Republican,q1,0
South Dakota,2,2020,887799,10000,0,0,0,2/1/20,0,134,1,0,0,59500,0.189335,0.01,21.70327776,Republican,q1,0
Utah,2,2020,3283785,95000,0,0,0,2/1/20,0,134,1,1,0,75800,0.23125,0.02,6.300768756,Republican,q1,0
Vermont,2,2020,642893,5000,1,1,1,2/1/20,-19,134,1,1,1,63000,0.082945,0.01,16.82721971,Democrat,q1,0
Virginia,2,2020,8636471,275000,0,0,0,2/1/20,0,134,1,0,0,76500,0.396025,0.03,5.834443108,Democrat,q1,0
Washington,2,2020,7724031,300000,1,1,1,2/1/20,-87,134,1,1,0,78700,0.33936,0.04,4.373009575,Democrat,q1,0
Wisconsin,2,2020,5896271,80000,0,0,0,2/1/20,0,134,1,0,0,64200,0.198145,0.01,8.432899368,Republican,q1,0
West Virginia,2,2020,1791420,5000,0,0,0,2/1/20,0,134,1,1,0,48900,0.084395,0,30.29885383,Republican,q1,0
Wyoming,2,2020,577605,5000,0,0,0,2/1/20,0,134,1,0,0,65000,0.17444,0.01,15.37773063,Republican,q1,0
Alabama,3,2020,5031362,60000,0,0,0,3/1/20,0,135,1,0,0,51700,0.351045,0.01,10.07508385,Republican,q1,0
Alaska,3,2020,732923,5000,1,1,1,3/1/20,-61,135,1,1,1,75500,0.410465,0.02,7.655031474,Republican,q1,0
Arkansas,3,2020,3014195,70000,0,0,0,3/1/20,0,135,1,1,0,49000,0.297775,0.02,11.56470069,Republican,q1,0
Colorado,3,2020,5784865,160000,1,1,1,3/1/20,-88,135,1,1,1,77100,0.334555,0.03,5.574139881,Democrat,q1,0
Connecticut,3,2020,3597362,140000,0,0,0,3/1/20,0,135,1,1,1,78800,0.35759,0.04,3.646270272,Democrat,q1,0
District of Columbia,3,2020,670868,25000,1,1,1,3/1/20,-61,135,1,1,0,92300,0.637205,0.02,1.416934349,Democrat,q1,0
Delaware,3,2020,992114,30000,0,0,0,3/1/20,0,135,1,1,1,70200,0.395315,0.02,8.729014422,Democrat,q1,0
Hawaii,3,2020,1451043,40000,0,0,0,3/1/20,0,135,1,1,0,83100,0.799855,0.05,1.483184921,Democrat,q1,0
Idaho,3,2020,1849202,35000,0,0,0,3/1/20,0,135,1,0,0,61000,0.19778,0.02,8.67343941,Republican,q1,0
Illinois,3,2020,12786580,400000,1,1,0,3/1/20,-2,135,1,1,1,69200,0.40074,0.04,9.414590058,Republican,q1,0
Indiana,3,2020,6788799,110000,0,0,0,3/1/20,0,135,1,0,0,57600,0.223675,0.02,6.46146538,Republican,q1,0
Iowa,3,2020,3190571,45000,0,0,0,3/1/20,0,135,1,0,0,61700,0.15796,0.02,9.096470126,Republican,q1,0
Kansas,3,2020,2937919,75000,0,0,0,3/1/20,0,135,1,0,1,62100,0.25438,0.02,16.20148051,Republican,q1,0
Kentucky,3,2020,4507445,55000,0,0,0,3/1/20,0,135,1,0,0,52300,0.16266,0.01,16.07100609,Republican,q1,0
Maine,3,2020,1363557,5000,1,1,1,3/1/20,-38,135,1,1,1,58900,0.08411,0.01,19.41658012,Republican,q1,0
Maryland,3,2020,6173205,275000,0,0,0,3/1/20,0,135,1,1,1,86700,0.509815,0.03,3.57279909,Republican,q1,0
Massachusetts,3,2020,6995729,300000,1,1,1,3/1/20,-39,135,1,1,1,85800,0.309135,0.05,7.413852413,Democrat,q1,0
Michigan,3,2020,10069577,120000,1,1,0,3/1/20,-2,135,1,1,0,59600,0.2599,0.01,8.78154158,Republican,q1,0
Minnesota,3,2020,5709852,90000,0,0,0,3/1/20,0,135,1,1,1,74600,0.22005,0.02,8.741705133,Democrat,q1,0
Mississippi,3,2020,2958141,20000,0,0,0,3/1/20,0,135,1,0,1,45800,0.43756,0.01,8.702521278,Republican,q1,0
Missouri,3,2020,6153998,65000,0,0,0,3/1/20,0,135,1,1,1,57400,0.219105,0.01,11.89423322,Republican,q1,0
Montana,3,2020,1087075,5000,0,0,0,3/1/20,0,135,1,1,1,57200,0.1504,0,13.84759043,Democrat,q1,0
Nebraska,3,2020,1962642,45000,0,0,0,3/1/20,0,135,1,0,1,63200,0.22446,0.03,17.67982763,Republican,q1,0
New Hampshire,3,2020,1378587,15000,0,0,0,3/1/20,0,135,1,1,1,77900,0.113135,0.01,19.19525546,Republican,q1,0
New Jersey,3,2020,9271689,450000,0,0,0,3/1/20,0,135,1,1,0,85800,0.46665,0.06,7.430599886,Democrat,q1,0
New Mexico,3,2020,2118390,55000,0,0,0,3/1/20,0,135,1,1,1,51900,0.64231,0.05,7.916716146,Republican,q1,0
North Carolina,3,2020,10449445,325000,0,0,0,3/1/20,0,135,1,0,1,57300,0.38111,0.03,7.904208242,Democrat,q1,0
North Dakota,3,2020,779518,5000,0,0,0,3/1/20,0,135,1,1,1,64600,0.16608,0.01,19.28976907,Republican,q1,0
Ohio,3,2020,11797517,120000,0,0,0,3/1/20,0,135,1,1,1,58600,0.223675,0.01,8.01601492,Republican,q1,0
Oklahoma,3,2020,3964912,85000,0,0,0,3/1/20,0,135,1,1,0,54400,0.360405,0.02,12.76228711,Republican,q1,0
Oregon,3,2020,4244795,120000,1,1,1,3/1/20,-48,135,1,1,1,67100,0.26437,0.03,7.255075411,Democrat,q1,0
Pennsylvania,3,2020,12994440,220000,0,0,0,3/1/20,0,135,1,1,0,63500,0.25072,0.02,14.8883115,Democrat,q1,0
Rhode Island,3,2020,1096345,40000,0,0,0,3/1/20,0,135,1,1,1,71200,0.30286,0.04,6.041377774,Democrat,q1,0
South Carolina,3,2020,5131848,95000,0,0,0,3/1/20,0,135,1,0,0,56200,0.36729,0.01,11.2066819,Republican,q1,0
Tennessee,3,2020,6925619,140000,0,0,0,3/1/20,0,135,1,0,0,56100,0.270745,0.02,8.961552305,Republican,q1,0
South Dakota,3,2020,887799,10000,0,0,0,3/1/20,0,135,1,0,0,59500,0.189335,0.01,21.70327776,Republican,q1,0
Utah,3,2020,3283785,95000,0,0,0,3/1/20,0,135,1,1,0,75800,0.23125,0.02,6.300768756,Republican,q1,0
Vermont,3,2020,642893,5000,1,1,1,3/1/20,-20,135,1,1,1,63000,0.082945,0.01,16.82721971,Democrat,q1,0
Virginia,3,2020,8636471,275000,0,0,0,3/1/20,0,135,1,0,0,76500,0.396025,0.03,5.834443108,Democrat,q1,0
Wisconsin,3,2020,5896271,80000,0,0,0,3/1/20,0,135,1,0,0,64200,0.198145,0.01,8.432899368,Republican,q1,0
West Virginia,3,2020,1791420,5000,0,0,0,3/1/20,0,135,1,1,0,48900,0.084395,0,30.29885383,Republican,q1,0
Wyoming,3,2020,577605,5000,0,0,0,3/1/20,0,135,1,0,0,65000,0.17444,0.01,15.37773063,Republican,q1,0
Alabama,4,2020,5031362,60000,0,0,0,4/1/20,0,136,1,0,0,51700,0.351045,0.01,10.07508385,Republican,q2,0
Alaska,4,2020,732923,5000,1,1,1,4/1/20,-62,136,1,1,1,75500,0.410465,0.02,7.655031474,Republican,q2,0
Arkansas,4,2020,3014195,70000,0,0,0,4/1/20,0,136,1,1,0,49000,0.297775,0.02,11.56470069,Republican,q2,0
Colorado,4,2020,5784865,160000,1,1,1,4/1/20,-89,136,1,1,1,77100,0.334555,0.03,5.574139881,Democrat,q2,0
Connecticut,4,2020,3597362,140000,0,0,0,4/1/20,0,136,1,1,1,78800,0.35759,0.04,3.646270272,Democrat,q2,0
District of Columbia,4,2020,670868,25000,1,1,1,4/1/20,-62,136,1,1,0,92300,0.637205,0.02,1.416934349,Democrat,q2,0
Delaware,4,2020,992114,30000,0,0,0,4/1/20,0,136,1,1,1,70200,0.395315,0.02,8.729014422,Democrat,q2,0
Hawaii,4,2020,1451043,40000,0,0,0,4/1/20,0,136,1,1,0,83100,0.799855,0.05,1.483184921,Democrat,q2,0
Idaho,4,2020,1849202,35000,0,0,0,4/1/20,0,136,1,0,0,61000,0.19778,0.02,8.67343941,Republican,q2,0
Illinois,4,2020,12786580,400000,1,1,0,4/1/20,-3,136,1,1,1,69200,0.40074,0.04,9.414590058,Republican,q2,0
Indiana,4,2020,6788799,110000,0,0,0,4/1/20,0,136,1,0,0,57600,0.223675,0.02,6.46146538,Republican,q2,0
Iowa,4,2020,3190571,45000,0,0,0,4/1/20,0,136,1,0,0,61700,0.15796,0.02,9.096470126,Republican,q2,0
Kansas,4,2020,2937919,75000,0,0,0,4/1/20,0,136,1,0,1,62100,0.25438,0.02,16.20148051,Republican,q2,0
Kentucky,4,2020,4507445,55000,0,0,0,4/1/20,0,136,1,0,0,52300,0.16266,0.01,16.07100609,Republican,q2,0
Maine,4,2020,1363557,5000,1,1,1,4/1/20,-39,136,1,1,1,58900,0.08411,0.01,19.41658012,Republican,q2,0
Maryland,4,2020,6173205,275000,0,0,0,4/1/20,0,136,1,1,1,86700,0.509815,0.03,3.57279909,Republican,q2,0
Massachusetts,4,2020,6995729,300000,1,1,1,4/1/20,-40,136,1,1,1,85800,0.309135,0.05,7.413852413,Democrat,q2,0
Minnesota,4,2020,5709852,90000,0,0,0,4/1/20,0,136,1,1,1,74600,0.22005,0.02,8.741705133,Democrat,q2,0
Mississippi,4,2020,2958141,20000,0,0,0,4/1/20,0,136,1,0,1,45800,0.43756,0.01,8.702521278,Republican,q2,0
Missouri,4,2020,6153998,65000,0,0,0,4/1/20,0,136,1,1,1,57400,0.219105,0.01,11.89423322,Republican,q2,0
Montana,4,2020,1087075,5000,0,0,0,4/1/20,0,136,1,1,1,57200,0.1504,0,13.84759043,Democrat,q2,0
Nebraska,4,2020,1962642,45000,0,0,0,4/1/20,0,136,1,0,1,63200,0.22446,0.03,17.67982763,Republican,q2,0
Nevada,4,2020,3115648,190000,1,1,1,4/1/20,-40,136,1,1,0,63300,0.535405,0.06,2.597271047,Republican,q2,0
New Hampshire,4,2020,1378587,15000,0,0,0,4/1/20,0,136,1,1,1,77900,0.113135,0.01,19.19525546,Republican,q2,0
New Jersey,4,2020,9271689,450000,0,0,0,4/1/20,0,136,1,1,0,85800,0.46665,0.06,7.430599886,Democrat,q2,0
